ts,equity,equity_unit,ret_1d,drawdown,benchmark_equity,benchmark_ret_1d
2024-01-01T00:00:00+00:00,0.9983572601377405,ratio,0.0,0.0,1.0,0.0008
2024-01-02T00:00:00+00:00,0.9889258575584541,ratio,-0.009446921413668319,-0.009446921413668319,1.0008,0.0008
2024-01-03T00:00:00+00:00,0.9775018322630841,ratio,-0.01155195327137526,-0.020889744290314538,1.0016,0.0008
2024-01-04T00:00:00+00:00,0.9790349149075629,ratio,0.0015683680519855692,-0.019354139045888008,1.0024,0.0008
2024-01-05T00:00:00+00:00,0.9757503730880221,ratio,-0.003354877103490028,-0.022644085391435254,1.0032,0.0008
2024-01-06T00:00:00+00:00,0.9635926915916162,ratio,-0.01245982766876097,-0.0348217716585022,1.004,0.0008
2024-01-07T00:00:00+00:00,0.9624636718836597,ratio,-0.0011716773257087754,-0.03595264910391771,1.0048,0.0008
2024-01-08T00:00:00+00:00,0.9615431799100421,ratio,-0.0009563913948211766,-0.03687465569451487,1.0056,0.0008
2024-01-09T00:00:00+00:00,0.9653846738728622,ratio,0.003995134116784538,-0.03302684077274021,1.0064,0.0008
2024-01-10T00:00:00+00:00,0.9746272517747364,ratio,0.009573984497594612,-0.023769054736708317,1.0072,0.0008
2024-01-11T00:00:00+00:00,0.965510508661104,ratio,-0.009354081878001463,-0.032900798930539876,1.008,0.0008
2024-01-12T00:00:00+00:00,0.9607671831225225,ratio,-0.004912764279654702,-0.037651929340436485,1.0088,0.0008
2024-01-13T00:00:00+00:00,0.9648623814592521,ratio,0.004262425287487437,-0.0335499925886924,1.0096,0.0008
2024-01-14T00:00:00+00:00,0.9706464891670388,ratio,0.005994748908169534,-0.027756367461962972,1.0104,0.0008
2024-01-15T00:00:00+00:00,0.9898647931367283,ratio,0.019799488468949855,-0.008506440870516219,1.0112,0.0008
2024-01-16T00:00:00+00:00,0.9858056869735626,ratio,-0.004100667274267833,-0.012572226061085767,1.012,0.0008
2024-01-17T00:00:00+00:00,0.97445857234232,ratio,-0.011510498246442902,-0.023938011721498675,1.0128,0.0008
2024-01-18T00:00:00+00:00,0.9836389569701907,ratio,0.009421010690894294,-0.014742521294951239,1.0136,0.0008
2024-01-19T00:00:00+00:00,0.976182681746008,ratio,-0.007580296786078411,-0.022211065394238894,1.0144,0.0008
2024-01-20T00:00:00+00:00,0.973006001549433,ratio,-0.003254186184591168,-0.025392972636679056,1.0152,0.0008
2024-01-21T00:00:00+00:00,0.9591018607812118,ratio,-0.01428988181581603,-0.0393199918745647,1.016,0.0008
2024-01-22T00:00:00+00:00,0.9582616463923025,ratio,-0.0008760429139663684,-0.04016158878827214,1.0168,0.0008
2024-01-23T00:00:00+00:00,0.9635897226996085,ratio,0.005560147718908892,-0.03482474543565217,1.0176,0.0008
2024-01-24T00:00:00+00:00,0.952224634269887,ratio,-0.011794530557964977,-0.046208534469402984,1.0184,0.0008
2024-01-25T00:00:00+00:00,0.9572470299195842,ratio,0.005274381137543305,-0.041177874754458554,1.0192,0.0008
2024-01-26T00:00:00+00:00,0.9499448197741136,ratio,-0.007628344530966058,-0.04849210026974471,1.02,0.0008
2024-01-27T00:00:00+00:00,0.9474220191514436,ratio,-0.0026557338596465696,-0.051019052016779476,1.0208,0.0008
2024-01-28T00:00:00+00:00,0.9465818702006166,ratio,-0.0008867737226326833,-0.0518605833847301,1.0216,0.0008
2024-01-29T00:00:00+00:00,0.9482187452031393,ratio,0.0017292482077391202,-0.05022101499786136,1.0224,0.0008
2024-01-30T00:00:00+00:00,0.9566159278045704,ratio,0.00885574414544199,-0.04181001531196482,1.0232,0.0008
2024-01-31T00:00:00+00:00,0.9614155367723954,ratio,0.005017278960470772,-0.03700250886165568,1.024,0.0008
2024-02-01T00:00:00+00:00,0.9654824824326536,ratio,0.004230164278300919,-0.03292887127454891,1.0248,0.0008
